,country,status,life_expectancy,infant_deaths,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv_aids,gdp,thinness_1_19_years,schooling,bmi,percentage_expenditure,adult_mortality,year,population
2064,Portugal,Developed,78.5,0.0,13.11,97.0,0,97.0,9.67,97.0,0.1,19822.8460287336,0.7,15.4,54.9,2884.020194,96.0,2006,1522288.0
2065,Portugal,Developed,77.7,0.0,13.33,94.0,7,93.0,9.98,93.0,0.1,18773.1253616354,0.7,15.4,54.1,2813.985285,11.0,2005,15333.0
2066,Portugal,Developed,78.0,0.0,13.45,94.0,5,95.0,9.84,95.0,0.1,18031.0004215768,0.7,15.9,53.3,276.0999798,99.0,2004,1483861.0
2067,Portugal,Developed,77.3,0.0,14.21,94.0,8,96.0,9.54,99.0,0.1,15762.9757897367,0.7,15.8,52.5,2283.891796,15.0,2003,1458821.0
2068,Portugal,Developed,77.2,1.0,12.0,82.0,8,96.0,9.15,98.0,0.1,12875.3207922585,0.8,15.9,51.7,1904.00231,17.0,2002,1419631.0
2069,Portugal,Developed,76.9,1.0,12.22,7.0,0,96.0,9.1,97.0,0.1,11724.6114954602,0.8,15.7,5.9,1657.328352,11.0,2001,1362722.0
2070,Portugal,Developed,76.6,1.0,11.89,58.0,45,96.0,9.14,96.0,0.1,11497.7534604525,0.8,15.5,5.1,167.3280168,11.0,2000,1289898.0
2072,Qatar,Developing,78.1,0.0,1.15,89.0,46,99.0,2.19,89.0,0.1,83858.3404554095,5.2,13.4,68.4,5063.513104,69.0,2014,
2073,Qatar,Developing,77.9,0.0,1.2,97.0,73,99.0,2.15,97.0,0.1,85050.6843463442,5.1,13.4,67.7,515.0734795,7.0,2013,
2074,Qatar,Developing,77.8,0.0,1.13,93.0,160,93.0,2.16,92.0,0.1,85075.9865369665,5.1,13.4,67.0,5163.32918,72.0,2012,
2075,Qatar,Developing,77.5,0.0,1.16,93.0,101,92.0,1.93,93.0,0.1,82409.9416434106,5.1,12.4,66.5,4409.17067,74.0,2011,
2076,Qatar,Developing,77.3,0.0,1.16,97.0,295,98.0,2.9,97.0,0.1,67403.0876779676,5.0,12.0,66.0,37.76848819,76.0,2010,
2077,Qatar,Developing,77.0,0.0,1.11,99.0,112,98.0,2.63,99.0,0.1,59094.6591838465,5.0,11.8,65.6,3688.694288,79.0,2009,
2078,Qatar,Developing,76.8,0.0,1.37,97.0,0,98.0,1.87,97.0,0.1,80234.1908337022,5.0,11.7,65.2,5484.143308,82.0,2008,
2079,Qatar,Developing,76.7,0.0,1.24,94.0,361,97.0,2.31,94.0,0.1,65421.3769169684,4.9,12.6,65.1,44.18506273,83.0,2007,
2080,Qatar,Developing,76.6,0.0,1.28,96.0,144,95.0,2.58,96.0,0.1,59530.5610001944,4.9,13.7,65.0,448.5952989,83.0,2006,
2081,Qatar,Developing,76.6,0.0,1.18,97.0,74,98.0,3.1,97.0,0.1,51455.9509428993,4.8,13.7,65.1,4582.476081,84.0,2005,
2082,Qatar,Developing,76.6,0.0,1.11,97.0,29,95.0,3.61,96.0,0.1,42124.9408415757,4.8,13.5,65.0,4064.743869,84.0,2004,
2083,Qatar,Developing,76.5,0.0,1.0,93.0,24,93.0,4.14,92.0,0.1,34517.6032080083,4.8,12.8,64.7,4049.972347,85.0,2003,
2084,Qatar,Developing,76.4,0.0,0.87,98.0,34,96.0,2.71,96.0,0.1,30214.6704236357,4.8,12.2,64.1,188.6782945,85.0,2002,
2085,Qatar,Developing,76.3,0.0,0.76,93.0,23,93.0,2.56,93.0,0.1,28517.2208367328,4.8,12.6,63.3,170.0494537,87.0,2001,
2086,Qatar,Developing,76.2,0.0,0.5,89.0,46,91.0,2.18,8.0,0.1,29976.1676344676,4.8,13.0,62.4,1559.287158,88.0,2000,
2120,Romania,Developed,74.8,2.0,0.01,94.0,59,94.0,5.57,94.0,0.1,10043.6774497614,2.6,14.7,59.9,1.576409172,135.0,2014,1998979.0
2121,Romania,Developed,74.6,2.0,9.59,96.0,1159,88.0,5.6,92.0,0.1,9547.85215096612,2.7,14.7,59.2,1230.748231,138.0,2013,19983693.0
2122,Romania,Developed,74.4,2.0,9.58,96.0,7450,92.0,5.48,91.0,0.1,8507.10477456436,2.8,15.3,58.4,1078.358105,138.0,2012,25835.0
2123,Romania,Developed,74.3,2.0,9.1,96.0,4189,89.0,5.53,89.0,0.1,9099.2175388969,2.9,15.7,57.7,10.32588862,139.0,2011,2147528.0
2124,Romania,Developed,73.4,2.0,9.0,98.0,193,94.0,5.83,94.0,0.1,8214.07689289811,3.0,15.8,56.9,983.2518091,153.0,2010,2246871.0
2125,Romania,Developed,73.1,2.0,10.4,95.0,8,95.0,5.56,95.0,0.1,8548.11867218639,3.0,15.4,56.3,14.96373588,158.0,2009,2367487.0
2126,Romania,Developed,73.1,2.0,11.9,97.0,12,95.0,5.33,96.0,0.1,10435.0439841037,3.1,14.7,55.6,128.0805702,159.0,2008,2537875.0
2127,Romania,Developed,72.9,3.0,10.6,99.0,353,96.0,5.21,96.0,0.1,8360.16632132485,3.2,14.1,55.0,919.1673438,154.0,2007,2882982.0
2128,Romania,Developed,72.5,3.0,8.51,99.0,3196,97.0,5.6,97.0,0.1,5757.4964285719,3.2,13.7,54.4,665.6427546,157.0,2006,2119376.0
2129,Romania,Developed,71.9,3.0,7.68,98.0,5043,97.0,5.47,97.0,0.1,4617.92901643258,3.3,13.4,53.9,615.4030781,162.0,2005,21319685.0
2130,Romania,Developed,71.7,4.0,9.82,99.0,117,97.0,5.43,97.0,0.1,3494.94451718304,3.4,12.9,53.4,431.3250367,165.0,2004,21451748.0
2131,Romania,Developed,71.1,4.0,8.78,98.0,9,97.0,5.3,97.0,0.1,2679.41190951209,3.5,12.5,52.9,375.1740323,174.0,2003,21574326.0
2132,Romania,Developed,77.0,4.0,9.62,99.0,14,98.0,4.57,98.0,0.1,2119.88267323918,3.7,12.0,52.4,37.82275031,178.0,2002,2173496.0
2133,Romania,Developed,78.0,4.0,9.78,98.0,10,99.0,4.36,99.0,0.1,1825.17980455979,3.8,11.7,51.9,180.1095132,179.0,2001,2213197.0
2134,Romania,Developed,77.0,4.0,10.16,98.0,35,99.0,4.33,99.0,0.1,1659.90763954548,4.0,11.5,51.4,152.6368899,175.0,2000,22442971.0
2136,Russian Federation,Developing,73.0,13.0,10.12,97.0,4711,97.0,7.7,97.0,0.1,14095.648742954,2.3,14.9,59.9,1340.553699,225.0,2014,143819666.0
2137,Russian Federation,Developing,70.0,14.0,10.58,97.0,2339,98.0,7.9,97.0,0.2,15974.6446270517,2.3,14.6,59.3,1529.497771,229.0,2013,14356911.0
2138,Russian Federation,Developing,69.6,14.0,10.99,97.0,2123,98.0,6.88,97.0,0.3,15420.8745413273,2.3,14.3,58.7,178.8225911,237.0,2012,14321676.0
2139,Russian Federation,Developing,69.4,14.0,11.04,97.0,629,97.0,6.61,97.0,0.3,14311.0843159612,2.3,14.0,58.1,184.764931,242.0,2011,14296868.0
2140,Russian Federation,Developing,68.4,15.0,11.05,97.0,129,98.0,6.83,97.0,0.2,10674.9957825675,2.3,13.7,57.5,162.8088054,256.0,2010,142849449.0
2141,Russian Federation,Developing,68.2,15.0,11.21,98.0,101,98.0,7.44,98.0,0.3,8562.81327716515,2.3,14.0,57.0,137.0063357,261.0,2009,142785342.0
2142,Russian Federation,Developing,67.5,16.0,12.04,98.0,27,98.0,6.22,98.0,0.3,11635.2729337888,2.3,13.9,56.6,161.7301654,278.0,2008,14274235.0
2143,Russian Federation,Developing,67.3,16.0,12.19,98.0,173,98.0,5.38,98.0,0.3,9101.25504905672,2.4,13.8,56.1,11.02617159,282.0,2007,1428588.0
2144,Russian Federation,Developing,66.4,17.0,11.79,98.0,1147,98.0,5.3,98.0,0.3,6920.18912483291,2.4,13.8,55.7,12.25184084,3.0,2006,14349528.0
2145,Russian Federation,Developing,65.0,18.0,11.57,97.0,454,98.0,5.21,98.0,0.3,5323.46308263383,2.4,13.7,55.3,625.5081805,327.0,2005,143518523.0
2146,Russian Federation,Developing,64.9,19.0,11.5,96.0,2444,98.0,5.19,97.0,0.3,4102.36483299792,2.5,13.6,55.0,46.51559476,321.0,2004,1446754.0
2147,Russian Federation,Developing,64.6,20.0,11.32,94.0,3291,97.0,5.61,96.0,0.4,2975.12535330125,2.6,13.2,54.7,333.2148711,322.0,2003,144648257.0
2148,Russian Federation,Developing,64.8,20.0,10.87,81.0,580,97.0,5.99,97.0,0.3,2377.52957748244,2.7,12.8,54.5,266.5416917,313.0,2002,1453646.0
2149,Russian Federation,Developing,65.1,21.0,10.47,43.0,2072,97.0,5.67,96.0,0.3,2100.35251171829,2.8,12.5,54.2,2.642527148,38.0,2001,14597683.0
2152,Rwanda,Developing,65.7,12.0,0.01,98.0,10,98.0,7.53,98.0,0.4,743.559037978437,5.8,10.8,2.8,7.549797238,23.0,2014,11345357.0
2153,Rwanda,Developing,65.2,12.0,0.01,98.0,17,98.0,7.69,98.0,0.5,722.894328508749,5.9,10.8,2.1,11.71090655,233.0,2013,1165151.0
2154,Rwanda,Developing,64.6,13.0,0.01,98.0,75,98.0,7.68,98.0,0.7,725.169770255329,6.1,10.5,19.5,9.774676411,239.0,2012,1788853.0
2155,Rwanda,Developing,63.8,14.0,8.34,97.0,31,93.0,7.71,97.0,1.3,668.494672193863,6.3,10.2,18.9,9.074569426,247.0,2011,151671.0
2156,Rwanda,Developing,62.8,16.0,7.92,97.0,121,93.0,7.91,97.0,2.3,609.724917020252,6.5,10.0,18.3,63.78723633,26.0,2010,1246842.0
2157,Rwanda,Developing,61.0,17.0,7.11,97.0,5,93.0,7.2,97.0,2.8,579.726615038344,6.6,10.2,17.7,9.165614959,288.0,2009,9977446.0
2158,Rwanda,Developing,68.0,18.0,6.39,97.0,6,97.0,7.66,97.0,3.7,543.545356504914,6.7,10.4,17.1,0.661540371,282.0,2008,978169.0
2159,Rwanda,Developing,59.6,20.0,6.78,97.0,26,98.0,8.49,97.0,5.0,438.664184462988,6.8,10.1,16.5,7.409771603,295.0,2007,944742.0
2160,Rwanda,Developing,57.6,22.0,6.88,99.0,494,99.0,1.2,99.0,6.2,366.894392401644,6.8,9.3,15.9,78.47020226,328.0,2006,92658.0
2161,Rwanda,Developing,55.3,24.0,7.01,95.0,129,95.0,6.83,95.0,7.1,331.690113448529,6.8,8.8,15.4,39.44666715,37.0,2005,8991735.0
2162,Rwanda,Developing,53.4,26.0,6.75,89.0,386,89.0,6.24,89.0,7.7,273.633690278611,6.9,8.2,14.9,31.93566186,397.0,2004,8818438.0
2163,Rwanda,Developing,52.0,29.0,6.66,96.0,1064,96.0,6.34,96.0,8.1,249.743313122503,7.0,7.6,14.5,33.30286123,48.0,2003,868346.0
2164,Rwanda,Developing,57.0,31.0,7.82,88.0,2738,85.0,4.18,88.0,8.0,233.151263623832,7.2,7.2,14.1,1.9659778,415.0,2002,853625.0
2201,Samoa,Developing,73.8,0.0,0.01,56.0,0,58.0,7.22,63.0,0.1,3937.77919745095,0.2,12.9,74.3,660.2777923,128.0,2014,19229.0
2202,Samoa,Developing,73.6,0.0,0.01,6.0,0,62.0,6.91,67.0,0.1,4037.61516825259,0.2,12.9,73.8,698.3522786,131.0,2013,19757.0
2203,Samoa,Developing,73.2,0.0,0.01,64.0,1,62.0,5.2,64.0,0.1,4022.17784818804,0.2,12.9,73.4,492.0552263,136.0,2012,189194.0
2204,Samoa,Developing,73.0,0.0,2.15,58.0,0,60.0,5.8,65.0,0.1,3933.45935710691,0.2,12.9,72.9,558.7206486,139.0,2011,187665.0
2205,Samoa,Developing,72.6,0.0,3.01,57.0,8,57.0,5.7,62.0,0.1,3566.45827695492,0.2,12.9,72.5,434.7940679,144.0,2010,18625.0
2206,Samoa,Developing,76.0,0.0,2.88,44.0,0,45.0,5.4,49.0,0.1,3168.22820660654,0.2,12.9,72.0,42.12368374,172.0,2009,184826.0
2207,Samoa,Developing,72.5,0.0,3.97,12.0,0,54.0,4.52,26.0,0.1,3378.9530287516,0.2,12.9,71.4,47.35260547,146.0,2008,183526.0
2208,Samoa,Developing,72.2,0.0,3.85,46.0,0,49.0,5.25,53.0,0.1,3133.67132669082,0.2,12.9,7.9,47.73638191,149.0,2007,182286.0
2209,Samoa,Developing,72.0,0.0,3.52,35.0,0,37.0,4.68,39.0,0.1,2796.60116889645,0.2,12.7,7.3,40.22855669,153.0,2006,18194.0
2210,Samoa,Developing,71.6,0.0,3.63,41.0,0,55.0,4.47,49.0,0.1,2590.48985822858,0.2,12.6,69.7,287.4671305,16.0,2005,179929.0
2211,Samoa,Developing,71.4,0.0,3.62,54.0,0,26.0,4.45,55.0,0.1,2353.45597271756,0.2,12.4,68.9,310.6117683,162.0,2004,178781.0
2212,Samoa,Developing,79.0,0.0,4.17,83.0,0,82.0,4.71,83.0,0.1,1909.15444119897,0.2,12.3,68.2,24.99717134,169.0,2003,177662.0
2213,Samoa,Developing,76.0,0.0,3.3,86.0,0,85.0,5.1,86.0,0.1,1633.00766075084,0.2,12.1,67.4,208.1688437,174.0,2002,176582.0
2214,Samoa,Developing,75.0,0.0,3.43,89.0,0,83.0,5.16,85.0,0.1,1556.99942508695,0.2,12.0,66.5,199.4118322,175.0,2001,175566.0
2215,Samoa,Developing,72.0,0.0,3.0,89.0,0,94.0,5.31,95.0,0.1,1542.06673580116,0.2,12.1,65.6,21.2543002,18.0,2000,17461.0
2234,Saudi Arabia,Developing,74.4,7.0,0.09,98.0,154,98.0,4.68,98.0,0.1,24464.2125570307,7.7,15.8,67.3,2017.643131,88.0,2014,
2235,Saudi Arabia,Developing,74.3,8.0,0.09,98.0,1164,98.0,4.25,98.0,0.1,24845.1246637862,7.6,15.2,66.4,2047.113102,89.0,2013,
2236,Saudi Arabia,Developing,74.1,8.0,0.09,98.0,294,98.0,3.86,98.0,0.1,25243.6019982366,7.5,14.5,65.6,196.3808305,9.0,2012,
2237,Saudi Arabia,Developing,73.9,8.0,0.09,98.0,362,98.0,3.57,98.0,0.1,23745.8805777495,7.4,13.9,64.7,173.5755595,92.0,2011,
2238,Saudi Arabia,Developing,73.7,8.0,0.09,98.0,334,98.0,3.49,98.0,0.1,19262.5476010256,7.3,13.3,63.9,1197.946328,94.0,2010,
2239,Saudi Arabia,Developing,73.4,8.0,0.09,98.0,82,98.0,4.9,98.0,0.1,16113.1437100059,7.3,13.0,63.1,117.9227998,97.0,2009,
2240,Saudi Arabia,Developing,73.3,9.0,0.09,98.0,158,98.0,2.87,98.0,0.1,20078.2600730401,7.2,12.8,62.4,15.50666857,98.0,2008,
2241,Saudi Arabia,Developing,73.2,9.0,0.1,96.0,4648,96.0,3.49,96.0,0.1,16516.6317804658,7.2,12.7,61.6,1307.89002,99.0,2007,
2242,Saudi Arabia,Developing,73.2,9.0,0.08,96.0,807,96.0,3.55,96.0,0.1,15384.7383584183,7.2,12.5,6.9,1395.454965,1.0,2006,
2243,Saudi Arabia,Developing,73.1,9.0,0.05,97.0,373,96.0,3.42,96.0,0.1,13791.454761932,7.2,12.4,6.2,1117.048134,11.0,2005,
2244,Saudi Arabia,Developing,73.1,9.0,0.06,96.0,1880,96.0,3.58,96.0,0.1,11185.1370411547,7.2,12.3,59.4,816.4795082,12.0,2004,
2245,Saudi Arabia,Developing,73.0,9.0,0.05,95.0,1208,95.0,4.2,95.0,0.1,9609.96868647714,7.2,12.2,58.5,832.3688708,13.0,2003,
2246,Saudi Arabia,Developing,72.9,10.0,0.05,97.0,311,95.0,4.28,95.0,0.1,8695.39648348233,7.3,12.1,57.7,688.0972667,15.0,2002,
2247,Saudi Arabia,Developing,72.8,10.0,0.05,95.0,155,97.0,4.49,97.0,0.1,8684.64576229464,7.3,12.0,56.9,710.4952397,17.0,2001,
2248,Saudi Arabia,Developing,72.6,10.0,0.05,93.0,0,95.0,4.24,95.0,0.1,9171.33147630515,7.3,11.8,56.2,782.1799815,11.0,2000,
2250,Senegal,Developing,66.4,19.0,0.26,89.0,32,85.0,4.66,89.0,0.3,1396.65733855586,9.7,9.1,23.8,12.80528533,192.0,2014,14546111.0
2251,Senegal,Developing,66.0,20.0,0.26,92.0,17,89.0,4.51,92.0,0.3,1372.66577931902,9.9,8.7,23.2,11.8385319,196.0,2013,141232.0
2252,Senegal,Developing,65.6,20.0,0.28,91.0,46,83.0,4.31,91.0,0.4,1317.77980180538,1.0,8.3,22.7,10.20659464,2.0,2012,1373513.0
2253,Senegal,Developing,64.9,20.0,0.32,92.0,18,89.0,4.42,92.0,0.4,1366.77450070807,1.2,7.9,22.2,1.431051664,26.0,2011,13391.0
2254,Senegal,Developing,64.3,21.0,0.28,89.0,428,76.0,4.62,89.0,0.4,1271.58328084525,1.4,7.7,21.7,1.020071763,212.0,2010,12916229.0
2255,Senegal,Developing,63.5,21.0,0.3,86.0,999,83.0,4.81,86.0,0.5,1308.93780804914,1.6,7.5,21.2,1.177477677,219.0,2009,1255917.0
2256,Senegal,Developing,62.8,22.0,0.28,88.0,6,87.0,4.94,88.0,0.6,1403.94938456653,1.8,7.1,2.8,1.08833088,225.0,2008,1223957.0
2257,Senegal,Developing,62.1,22.0,0.32,94.0,11,93.0,4.72,94.0,0.7,1198.39281147582,11.0,6.8,2.3,8.309152927,23.0,2007,11873557.0
2258,Senegal,Developing,61.3,23.0,0.34,89.0,3,89.0,5.44,89.0,0.7,1031.37992781889,11.2,6.6,19.9,10.43022617,236.0,2006,11556763.0
2259,Senegal,Developing,65.0,23.0,0.33,84.0,0,84.0,5.35,84.0,0.7,998.121554115451,11.4,6.4,19.5,96.03725103,242.0,2005,11251266.0
2260,Senegal,Developing,59.7,24.0,0.35,54.0,31,87.0,5.68,87.0,0.7,937.402309565335,11.6,6.2,19.1,66.02236299,247.0,2004,1955944.0
2266,Serbia,Developing,75.4,1.0,9.09,92.0,37,93.0,1.37,93.0,0.1,6600.05680854589,2.1,14.3,59.4,8.617208431,123.0,2014,713576.0
2267,Serbia,Developing,75.3,1.0,9.16,91.0,1,97.0,1.12,95.0,0.1,6755.07367461629,2.1,14.1,58.9,880.6403367,122.0,2013,7164132.0
2268,Serbia,Developing,74.9,1.0,9.38,97.0,0,93.0,9.89,91.0,0.1,6015.94522756969,2.1,14.0,58.3,742.5109709,126.0,2012,719977.0
2269,Serbia,Developing,74.6,1.0,9.56,94.0,370,94.0,9.72,94.0,0.1,6809.15980400146,2.2,13.5,57.7,915.3190791,127.0,2011,723499.0
2270,Serbia,Developing,74.4,1.0,9.65,89.0,20,91.0,1.9,91.0,0.1,5735.42285659849,2.2,13.6,57.0,774.4396617,128.0,2010,7291436.0
2271,Serbia,Developing,74.1,1.0,9.85,93.0,1,97.0,9.9,95.0,0.1,6169.11419477823,2.3,13.6,56.4,820.8109098,131.0,2009,73287.0
2272,Serbia,Developing,74.0,1.0,9.54,93.0,2,95.0,1.5,95.0,0.1,7101.04014116862,2.3,13.5,55.8,96.33237912,132.0,2008,735222.0
2273,Serbia,Developing,73.8,1.0,9.3,99.0,201,93.0,1.2,94.0,0.1,5848.47640545105,2.4,13.5,55.1,772.8700353,132.0,2007,7381579.0
2274,Serbia,Developing,73.6,1.0,8.58,93.0,2,97.0,8.99,92.0,0.1,4382.61727851692,2.5,13.4,54.5,541.8243468,133.0,2006,7411569.0
2275,Serbia,Developing,73.0,1.0,9.6,65.0,2,98.0,8.7,98.0,0.1,3720.47915467431,2.5,13.2,53.9,503.1115947,135.0,2005,744769.0
2276,Serbia,Developing,73.0,1.0,7.42,89.0,11,96.0,8.24,88.0,0.1,3502.80292389567,2.6,13.1,53.3,462.7076756,134.0,2004,7463157.0
2282,Seychelles,Developing,73.0,0.0,0.01,99.0,0,99.0,3.37,99.0,0.1,14700.3343408386,5.7,13.2,36.2,151.1045552,17.0,2014,91359.0
2283,Seychelles,Developing,72.9,0.0,0.01,99.0,0,98.0,3.58,98.0,0.1,14765.6739800428,5.7,13.5,35.5,1521.672751,172.0,2013,89949.0
2284,Seychelles,Developing,72.7,0.0,0.01,99.0,0,98.0,4.8,98.0,0.1,12006.68296237,5.7,13.5,34.8,177.2633961,174.0,2012,8833.0
2285,Seychelles,Developing,72.6,0.0,9.72,99.0,0,99.0,3.38,99.0,0.1,12189.0951601357,5.7,13.3,34.2,1121.475547,177.0,2011,87441.0
2286,Seychelles,Developing,72.4,0.0,6.51,99.0,0,99.0,3.59,99.0,0.1,10804.6844747547,5.8,13.2,33.5,16.49232317,18.0,2010,8977.0
2287,Seychelles,Developing,72.3,0.0,4.94,99.0,0,99.0,2.64,99.0,0.1,9706.95605963959,5.8,13.2,32.4,75.2256582,182.0,2009,87298.0
2288,Seychelles,Developing,72.2,0.0,6.33,99.0,0,99.0,2.64,99.0,0.1,11122.8620677142,5.9,13.2,31.8,701.8526364,184.0,2008,86956.0
2289,Seychelles,Developing,72.2,0.0,8.12,99.0,1,99.0,3.3,99.0,0.1,12154.8299372808,5.9,13.1,31.2,916.4741775,185.0,2007,8533.0
2290,Seychelles,Developing,72.2,0.0,8.12,99.0,10,99.0,3.73,99.0,0.1,12014.3998729502,5.9,13.1,3.7,102.373909,185.0,2006,846.0
2291,Seychelles,Developing,72.2,0.0,7.82,99.0,0,99.0,3.91,99.0,0.1,11092.5107357824,6.0,12.1,3.1,21.4653132,185.0,2005,82858.0
2292,Seychelles,Developing,72.1,0.0,7.91,99.0,0,99.0,4.17,99.0,0.1,10176.6587120064,6.0,12.3,29.2,12.94324581,186.0,2004,82475.0
2293,Seychelles,Developing,72.1,0.0,7.41,99.0,0,99.0,4.64,99.0,0.1,8524.96123557779,6.1,12.1,28.7,843.1186662,185.0,2003,82781.0
2294,Seychelles,Developing,72.1,0.0,11.15,99.0,0,99.0,4.21,99.0,0.1,8331.2619970042,6.1,12.1,28.1,562.3601848,186.0,2002,83723.0
2295,Seychelles,Developing,72.0,0.0,6.72,96.0,0,96.0,4.45,96.0,0.1,7663.13708026446,6.2,12.2,27.6,643.7035752,187.0,2001,8122.0
2296,Seychelles,Developing,71.8,0.0,8.24,98.0,0,98.0,4.62,98.0,0.1,7578.85105298845,6.3,12.3,27.1,601.7608115,188.0,2000,81131.0
2314,Singapore,Developed,82.9,0.0,1.83,96.0,0,96.0,4.92,96.0,0.1,57562.5307937678,2.2,15.4,32.9,7971.646361,56.0,2014,
2315,Singapore,Developed,82.7,0.0,1.83,97.0,138,97.0,4.53,97.0,0.1,56967.4257940383,2.2,15.4,32.7,714.3441019,57.0,2013,
2316,Singapore,Developed,82.5,0.0,1.89,97.0,42,97.0,4.22,97.0,0.1,55546.4885386921,2.2,15.4,32.4,6041.858981,59.0,2012,
2317,Singapore,Developed,82.2,0.0,1.8,96.0,148,96.0,3.93,96.0,0.1,53890.4287270504,2.1,15.2,32.1,638.0001097,6.0,2011,
2318,Singapore,Developed,82.0,0.0,1.84,96.0,50,96.0,3.96,96.0,0.1,47236.9602345421,2.1,14.5,31.8,4540.543752,61.0,2010,
2319,Singapore,Developed,81.7,0.0,1.73,96.0,16,97.0,4.27,97.0,0.1,38927.2068817715,2.1,14.4,31.5,462.9306986,62.0,2009,
2320,Singapore,Developed,81.4,0.0,1.7,97.0,18,97.0,3.91,97.0,0.1,40007.469261214,2.1,14.2,31.2,3404.13099,64.0,2008,
2321,Singapore,Developed,81.1,0.0,1.6,96.0,15,97.0,3.46,97.0,0.1,39432.9383493761,2.1,14.1,3.9,3082.973535,65.0,2007,
2322,Singapore,Developed,87.0,0.0,1.55,95.0,23,95.0,3.66,95.0,0.1,33769.1541633501,2.1,13.9,3.5,2639.376955,66.0,2006,
2323,Singapore,Developed,82.0,0.0,1.49,96.0,33,96.0,3.74,96.0,0.1,29961.2632774569,2.1,12.6,3.2,2356.731479,69.0,2005,
2324,Singapore,Developed,79.7,0.0,1.45,94.0,96,95.0,3.17,95.0,0.1,27608.5373712744,2.1,12.7,29.9,204.2481892,71.0,2004,
2325,Singapore,Developed,79.3,0.0,1.43,95.0,33,96.0,3.63,96.0,0.1,23730.1524496489,2.1,12.7,29.6,2263.068326,73.0,2003,
2326,Singapore,Developed,79.0,0.0,2.16,95.0,211,94.0,2.84,94.0,0.1,22159.6888632741,2.1,12.6,29.2,142.0989818,74.0,2002,
2327,Singapore,Developed,78.7,0.0,2.08,95.0,408,95.0,2.37,96.0,0.1,21700.0200458315,2.1,12.7,28.9,1003.366877,76.0,2001,
2328,Singapore,Developed,78.3,0.0,2.03,97.0,141,98.0,2.71,98.0,0.1,23852.3270285975,2.1,12.5,28.5,1855.828806,78.0,2000,
2394,South Africa,Developing,62.0,42.0,7.38,8.0,66,77.0,8.8,77.0,3.7,6433.40040236585,4.9,13.0,5.3,922.0507313,347.0,2014,54146734.74
2395,South Africa,Developing,69.0,43.0,7.34,7.0,25,73.0,8.78,73.0,4.5,6832.72554600295,5.4,12.8,49.5,978.5905287,371.0,2013,53311955.61
2396,South Africa,Developing,59.2,43.0,7.38,68.0,32,65.0,8.79,65.0,7.6,7501.66109639676,6.0,12.8,48.7,1089.954838,48.0,2012,5256515.8
2397,South Africa,Developing,58.9,43.0,7.38,76.0,92,69.0,8.61,69.0,8.5,8007.47643908404,6.6,12.8,47.9,123.753335,413.0,2011,51729345.36
2398,South Africa,Developing,58.0,43.0,7.28,71.0,12499,72.0,8.5,72.0,11.0,7328.61519967084,7.3,12.8,47.2,1038.885632,428.0,2010,5979432.36
2399,South Africa,Developing,56.5,46.0,7.6,74.0,5857,75.0,8.39,76.0,19.0,5862.79710791594,8.1,12.8,46.4,782.5987144,449.0,2009,5255813.11
2400,South Africa,Developing,55.3,50.0,8.19,76.0,39,77.0,7.75,79.0,23.5,5760.80517151179,8.9,12.9,45.7,780.0336423,473.0,2008,49557573.3
2401,South Africa,Developing,54.5,51.0,8.48,83.0,31,79.0,7.53,82.0,26.4,6095.62157019026,9.7,12.9,45.0,805.490079,486.0,2007,48883844.99
2402,South Africa,Developing,54.0,54.0,8.5,83.0,81,79.0,7.57,82.0,28.1,5602.01046615218,1.6,12.9,44.3,732.1255305,496.0,2006,4823384.48
2403,South Africa,Developing,53.8,55.0,8.69,79.0,615,75.0,7.77,79.0,29.5,5383.65721714514,11.6,12.9,43.6,709.3170967,498.0,2005,476667.24
2404,South Africa,Developing,53.7,55.0,6.96,76.0,830,73.0,7.93,74.0,29.7,4833.62751660714,12.6,12.9,42.9,622.043809,497.0,2004,4717.99
2405,South Africa,Developing,54.0,55.0,6.93,71.0,244,70.0,8.26,69.0,28.9,3751.28225102743,13.5,12.9,42.2,519.1563781,485.0,2003,46418193.9
2406,South Africa,Developing,54.9,54.0,7.04,72.0,1043,70.0,8.9,7.0,26.6,2502.27700465337,14.5,12.9,41.6,346.5316007,459.0,2002,45855482.88
2407,South Africa,Developing,56.0,52.0,7.38,72.0,1166,71.0,8.31,71.0,24.0,2666.47502701186,15.4,13.0,4.9,365.2585722,429.0,2001,45312937.0
2408,South Africa,Developing,57.3,51.0,7.3,73.0,1459,71.0,8.7,73.0,21.3,3032.43918160783,16.3,13.0,4.1,45.96380839,397.0,2000,44896856.0
2426,Spain,Developed,82.6,1.0,0.01,96.0,154,97.0,9.3,97.0,0.1,29461.5503337389,0.6,17.6,66.0,42.98847625,58.0,2014,4648882.0
2427,Spain,Developed,82.4,1.0,9.25,95.0,131,96.0,9.1,96.0,0.1,29059.5479522321,0.6,17.5,65.4,423.680459,6.0,2013,466245.0
2428,Spain,Developed,82.0,1.0,9.35,96.0,1204,97.0,9.39,97.0,0.1,28324.4293363918,0.6,17.2,64.8,4255.781693,61.0,2012,4677355.0
2429,Spain,Developed,82.1,1.0,9.62,97.0,3802,97.0,9.48,97.0,0.1,31636.4463142558,0.6,16.9,64.1,4873.8188,63.0,2011,46742697.0
